,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
142,1391.0072,507.97342,1340.0085,507.97113,1632.9829,528.9709,1484.0063,552.97046,1378.0071,389.97247,1015.97437,534.9774,410.94983,580.9939,1333.0084,518.971,399.96652,481.99817,1338.012,318.97086
143,1391.0049,507.9729,1340.0067,507.9709,1632.981,528.9706,1484.0033,552.969,1378.0043,389.972,1015.9752,534.97864,410.9452,580.99475,1333.0068,518.97095,399.95966,481.99908,1338.0098,318.97046
144,1391.0057,507.9743,1340.0078,507.97223,1632.982,528.9722,1484.0043,552.97064,1378.0045,389.97305,1015.9733,534.9801,410.94342,580.99084,1333.0078,518.97235,399.9553,481.995,1338.0103,318.97192
145,1391.0054,507.97455,1340.0073,507.9721,1632.9824,528.9703,1484.004,552.97046,1378.0054,389.9732,1015.9739,534.9789,410.93634,580.99066,1333.0074,518.97217,399.94937,481.99445,1338.0114,318.9716
146,1390.9985,507.9735,1340.0011,507.9712,1632.9781,528.97034,1483.9974,552.96985,1377.9987,389.9721,1015.967,534.97797,410.9308,580.98584,1333.0012,518.9713,399.9417,481.9931,1338.0049,318.97055
147,1390.992,507.9721,1339.9944,507.96982,1632.97,528.9702,1483.9902,552.96826,1377.992,389.97098,1015.9614,534.97894,410.9195,580.98645,1332.995,518.97,399.93384,481.99283,1337.9991,318.96957
148,1390.9888,507.9727,1339.9907,507.97018,1632.9727,528.9695,1483.9869,552.969,1377.9877,389.9713,1015.9552,534.9782,410.91327,580.9849,1332.991,518.97034,399.92432,481.9904,1337.9944,318.9698
149,1390.9783,507.97607,1339.9803,507.97296,1632.9629,528.97375,1483.9766,552.97424,1377.9775,389.97443,1015.9525,534.97644,410.91827,580.9887,1332.9806,518.97296,399.92746,481.99463,1337.9829,318.97223
150,1390.9766,507.97382,1339.9783,507.97086,1632.9586,528.97107,1483.9757,552.9717,1377.9757,389.9717,1015.9489,534.97473,410.9037,580.98755,1332.9785,518.9709,399.91357,481.99347,1337.9805,318.9698
151,1390.9698,507.9731,1339.9702,507.97006,1632.9512,528.9685,1483.969,552.9707,1377.9684,389.97116,1015.9358,534.975,410.89185,580.9856,1332.9702,518.97003,399.9016,481.99194,1337.9723,318.96915
152,1390.9678,507.97235,1339.9685,507.96887,1632.9564,528.9695,1483.9673,552.9692,1377.9668,389.97003,1015.93176,534.97375,410.8861,580.98193,1332.9685,518.9689,399.8968,481.9878,1337.9706,318.9677
153,1390.9585,507.96896,1339.9586,507.9668,1632.945,528.9647,1483.9572,552.9666,1377.9567,389.96735,1015.91376,534.9739,410.87183,580.9813,1332.9586,518.96704,399.88165,481.98758,1337.9606,318.9659
154,1390.9569,507.96893,1339.9574,507.9671,1632.9465,528.9652,1483.9565,552.96594,1377.955,389.96774,1015.9089,534.9753,410.8662,580.9811,1332.9575,518.9675,399.87195,481.98682,1337.9591,318.96628
155,1390.9517,507.9676,1339.952,507.96545,1632.9446,528.96454,1483.9524,552.9651,1377.9485,389.96622,1015.9065,534.9728,410.86267,580.9794,1332.9525,518.966,399.86957,481.9851,1337.9528,318.96454
156,1390.9464,507.96835,1339.946,507.96674,1632.9388,528.9647,1483.9467,552.9652,1377.9437,389.96695,1015.89905,534.9725,410.8565,580.98145,1332.9464,518.9672,399.8634,481.9862,1337.9475,318.96576
157,1390.9429,507.96863,1339.9432,507.96655,1632.9352,528.967,1483.9432,552.9663,1377.9397,389.96738,1015.89496,534.9697,410.84796,580.98254,1332.9437,518.967,399.8528,481.9878,1337.9441,318.96585
158,1390.9375,507.96793,1339.938,507.96576,1632.9298,528.9673,1483.9364,552.966,1377.9344,389.96667,1015.8891,534.97015,410.84595,580.98206,1332.9382,518.96606,399.84976,481.98782,1337.9386,318.96512
159,1390.9299,507.96756,1339.9307,507.96515,1632.9213,528.9679,1483.9292,552.9658,1377.9281,389.96637,1015.8822,534.96967,410.83398,580.9834,1332.9305,518.96545,399.8369,481.98798,1337.9325,318.9647
160,1390.9192,507.96826,1339.9198,507.966,1632.9097,528.96655,1483.9172,552.96576,1377.9174,389.96744,1015.8743,534.97003,410.82306,580.97986,1332.9198,518.9663,399.82355,481.9853,1337.9219,318.9655
161,1390.9128,507.96973,1339.9125,507.96777,1632.9093,528.9662,1483.911,552.96765,1377.9106,389.96854,1015.86755,534.9716,410.8071,580.9825,1332.9125,518.9681,399.8103,481.9876,1337.9152,318.9671
162,1390.9073,507.9687,1339.9073,507.96655,1632.9022,528.9641,1483.9067,552.96545,1377.9049,389.96686,1015.86426,534.9723,410.8,580.98157,1332.9073,518.96686,399.80267,481.98553,1337.9097,318.9657
163,1390.9032,507.96878,1339.9026,507.96695,1632.8989,528.9646,1483.9021,552.9655,1377.8999,389.9674,1015.8527,534.9724,410.80585,580.98047,1332.9023,518.9673,399.80353,481.98376,1337.9044,318.96625
164,1390.8885,507.96942,1339.8875,507.96698,1632.8811,528.9683,1483.8866,552.9667,1377.8856,389.96796,1015.84,534.9702,410.80414,580.9799,1332.8872,518.9671,399.80026,481.98407,1337.8894,318.9656
165,1390.8845,507.9666,1339.8835,507.96375,1632.8789,528.96655,1483.8832,552.96545,1377.8822,389.9649,1015.835,534.9664,410.7848,580.9778,1332.8829,518.9638,399.7827,481.98157,1337.8855,318.96252
166,1390.883,507.96454,1339.882,507.96173,1632.8792,528.9639,1483.8816,552.9634,1377.8799,389.9632,1015.82764,534.96497,410.78543,580.97546,1332.8813,518.96185,399.78436,481.97894,1337.883,318.96082
167,1390.8766,507.96335,1339.8765,507.96094,1632.8729,528.96344,1483.8746,552.9612,1377.8735,389.9627,1015.8279,534.9649,410.77362,580.9761,1332.8766,518.9611,399.7713,481.97964,1337.8777,318.96008
